date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:11:28	294024/294024	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Feb%202025%2009:27:16%20GMT	https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/images/banner1.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/images/banner1.jpg	(from https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/fellowship.html)
15:11:28	8833/8833	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Feb%202025%2006:39:38%20GMT	https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/js/jquery.waypoints.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/js/jquery.waypoints.min.js	(from https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/fellowship.html)
15:11:28	2936/2936	---M--	200	added ('OK')	application/javascript	date:Mon,%2017%20Feb%202025%2006:39:37%20GMT	https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/js/jquery.countup.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/js/jquery.countup.js	(from https://www.lvpei.org/events/2025/long-term-fellowship-2-faculty-program/fellowship.html)
15:11:29	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:31%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.eot	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.eot	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:29	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:31%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.eot?	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regulard41d.eot	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:29	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2030%20Jan%202025%2009:44:26%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.woff2	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.woff2	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:30	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2030%20Jan%202025%2009:44:26%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.woff	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.woff	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:30	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:32%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.ttf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.ttf	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:30	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:32%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.svg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/glyphicons-halflings-regular.svg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/bootstrap.css)
15:11:30	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:32%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/images/bg_image.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/images/bg_image.png	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:31	188469/188469	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2009:51:22%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner1.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner1.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:31	156864/156864	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2009:51:23%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner2.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner2.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:31	43316/43316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2009:44:28%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner4.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner4.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:31	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:33%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/postal.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/postal.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:32	187622/187622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2009:44:27%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner3.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/banner3.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:32	452/452	---M--	200	added ('OK')	image/png	date:Thu,%2030%20Jan%202025%2009:44:29%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/top_up.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/top_up.png	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:33	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2030%20Jan%202025%2009:44:25%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont3e6e.eot	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:33	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2030%20Jan%202025%2009:44:25%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.eot?	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfontd41d.eot	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:33	746466/746466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jan%202025%2009:44:28%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/bg2.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/images/bg2.jpg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/style.css)
15:11:33	71896/71896	---M--	200	added ('OK')	font/woff2	date:Thu,%2030%20Jan%202025%2009:44:26%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont3e6e.woff2	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:33	90412/90412	---M--	200	added ('OK')	font/woff	date:Thu,%2030%20Jan%202025%2009:44:25%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont3e6e.woff	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:34	152796/152796	---M--	200	added ('OK')	font/ttf	date:Thu,%2030%20Jan%202025%2009:44:25%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont3e6e.ttf	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:34	1976/1976	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Jan%202025%2009:44:24%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/team.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/team.css	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fellowship.html)
15:11:34	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2030%20Jan%202025%2009:44:25%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fonts/fontawesome-webfont3e6e.svg	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/css/font-awesome.css)
15:11:34	9920/9920	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jan%202025%2009:44:30%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.chocolat.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.chocolat.js	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fellowship.html)
15:11:35	8833/8833	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jan%202025%2009:44:30%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.waypoints.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.waypoints.min.js	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fellowship.html)
15:11:35	2936/2936	---M--	200	added ('OK')	application/javascript	date:Thu,%2030%20Jan%202025%2009:44:30%20GMT	https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.countup.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/js/jquery.countup.js	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fellowship.html)
15:11:35	1837484/1837484	---M--	200	added ('OK')	application/pdf	date:Wed,%2005%20Feb%202025%2010:20:19%20GMT	https://www.lvpei.org/uveitis-and-medical-retina.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/uveitis-and-medical-retina.pdf	(from https://www.lvpei.org/events/2025/longterm_ophthalmology_fellowships-2025/fellowship.html)
15:11:35	46930/46930	---M--	200	added ('OK')	text/css	date:Wed,%2002%20Jul%202025%2009:07:52%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/layout/styles/fontawesome-free/css/all.min.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/layout/styles/fontawesome-free/css/all.min.css	(from https://www.lvpei.org/events/2025/bug-buster-5/layout/styles/layout.css)
15:11:35	5272/5272	---M--	200	added ('OK')	text/css	date:Wed,%2002%20Jul%202025%2009:07:49%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/layout/styles/framework.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/layout/styles/framework.css	(from https://www.lvpei.org/events/2025/bug-buster-5/layout/styles/layout.css)
15:11:36	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:37%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/pages/faculty.html	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/pages/faculty.html	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:36	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:38%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/pages/contact.html	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/pages/contact.html	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:36	145357/145357	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Aug%202025%2005:01:36%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/images/faculty.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/images/faculty.jpg	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:36	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:38%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.min.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.min.js	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:37	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:38%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.backtotop.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.backtotop.js	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:37	16/16	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:39%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.mobilemenu.js	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/layout/scripts/jquery.mobilemenu.js	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/faculty.html)
15:11:37	232855/232855	---M-Z	200	added ('OK')	text/css	etag:W/%2238d97-sT73BUPXDB7H/dVqXrydfWQCOFE%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.1/dist/css/bootstrap.min.css	D:/Ai%20Chatbot/My_Bot_v1/cdn.jsdelivr.net/npm/bootstrap@5.3.1/dist/css/bootstrap.min.css	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/contact.html)
15:11:38	80668/80668	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213b1c-zlT4XyePvNXLIpL5wYbu32PNz4g%22	https://cdn.jsdelivr.net/npm/bootstrap@5.3.1/dist/js/bootstrap.bundle.min.js	D:/Ai%20Chatbot/My_Bot_v1/cdn.jsdelivr.net/npm/bootstrap@5.3.1/dist/js/bootstrap.bundle.min.js	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/contact.html)
15:11:38	3573/3573	---M--	200	added ('OK')	text/html	date:Wed,%2002%20Jul%202025%2009:07:45%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/pages/program-schedule.html	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/pages/program-schedule.html	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/contact.html)
15:11:38	67396/67396	---M--	200	added ('OK')	application/pdf	date:Wed,%2002%20Jul%202025%2009:07:31%20GMT	https://www.lvpei.org/events/2025/bug-buster-5/images/list-of-hotels-near-lvpei.pdf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/bug-buster-5/images/list-of-hotels-near-lvpei.pdf	(from https://www.lvpei.org/events/2025/bug-buster-5/pages/contact.html)
15:11:39	21984/21984	---M--	200	added ('OK')	text/css	date:Fri,%2025%20Apr%202025%2006:59:26%20GMT	https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/css/font-awesome.min.css	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/css/font-awesome.min.css	(from https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/css/style.css)
15:11:39	270935/270935	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Apr%202025%2006:59:21%20GMT	https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/images/banner.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/images/banner.jpg	(from https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/css/style.css)
15:11:39	452/452	---M--	200	added ('OK')	image/png	date:Fri,%2025%20Apr%202025%2006:59:23%20GMT	https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/images/top_up.png	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/images/top_up.png	(from https://www.lvpei.org/events/2025/post-graduate-diploma-in-optometry/css/style.css)
15:11:40	112440/112440	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff2?8d200481aa7f02a2d63a331fc782cfaf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsd862.woff2	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/bootstrap-icons.css)
15:11:40	150592/150592	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/fonts/bootstrap-icons.woff?8d200481aa7f02a2d63a331fc782cfaf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/fonts/bootstrap-iconsd862.woff	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/bootstrap-icons/bootstrap-icons.css)
15:11:40	405670/405670	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.eot	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.eot	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/css/boxicons.min.css)
15:11:40	115680/115680	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.woff2	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.woff2	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/css/boxicons.min.css)
15:11:40	321020/321020	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.woff	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.woff	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/css/boxicons.min.css)
15:11:41	320944/320944	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.ttf	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.ttf	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/css/boxicons.min.css)
15:11:41	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.eot?t=1590207869815	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicondf6d.eot	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.css)
15:11:41	1242122/1242122	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxicons.svg?	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/fonts/boxiconsd41d.svg	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/boxicons/css/boxicons.min.css)
15:11:42	125268/125268	---M--	200	added ('OK')	font/woff2	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.woff2?t=1590207869815	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicondf6d.woff2	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.css)
15:11:42	172876/172876	---M--	200	added ('OK')	font/woff	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.woff?t=1590207869815	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicondf6d.woff	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.css)
15:11:42	403056/403056	---M--	200	added ('OK')	font/ttf	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.ttf?t=1590207869815	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicondf6d.ttf	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.css)
15:11:43	329854/329854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Aug%202018%2005:40:09%20GMT	https://www.lvpei.org/assets/images/sub-speciality/strabismus/strabismus.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/strabismus/strabismus.jpg	(from https://www.lvpei.org/sub-speciality/strabismus-neuro-ophthalmology)
15:11:43	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Oct%202022%2008:52:26%20GMT	https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.svg?t=1590207869815	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicondf6d.svg	(from https://www.lvpei.org/events/2022/short-term-training-in-ophthalmic-pathology/assets/vendor/remixicon/remixicon.css)
15:11:43	301099/301099	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:39%20GMT	https://www.lvpei.org/assets/images/sub-speciality/rop/rop-cap.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/rop/rop-cap.jpg	(from https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop)
15:11:43	30830/30830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:38%20GMT	https://www.lvpei.org/assets/images/sub-speciality/rop/NRHM.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/rop/NRHM.jpg	(from https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop)
15:11:44	25912/25912	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:21:38%20GMT	https://www.lvpei.org/assets/images/sub-speciality/rop/NPCB.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/rop/NPCB.jpg	(from https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop)
15:11:44	1130/1130	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Sep%202025%2009:41:46%20GMT	https://www.lvpei.org/sub-speciality/www.lvpei.org	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/sub-speciality/www.lvpei.org	(from https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop)
15:11:44	903245/903245	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2010:22:07%20GMT	https://www.lvpei.org/assets/images/sub-speciality/rop/rop-posters/001.jpg	D:/Ai%20Chatbot/My_Bot_v1/www.lvpei.org/assets/images/sub-speciality/rop/rop-posters/001.jpg	(from https://www.lvpei.org/sub-speciality/retinopathy-prematurity-rop)
